SEASON,BASIN,LAT,LON,DIST2LAND,USA_SSHS,TD9636_STAGE,STORM_SPEED,STORM_DIR
1983,WP,9.0,140.6,1215,TS,1,4,285
1983,WP,9.1,140.5,1220,TS,1,1,340
1983,WP,9.2,140.5,1231,TS,1,0,100
1983,WP,9.1,140.5,1220,TS,1,2,195
1983,WP,9.0,140.5,1210,TS,1,3,225
1983,WP,8.9,140.3,1191,TS,1,5,235
1983,WP,8.7,140.1,1161,TS,1,5,240
1983,WP,8.6,139.9,1142,TS,1,5,250
1983,WP,8.6,139.7,1134,TS,1,4,255
1983,WP,8.5,139.5,1116,TS,1,4,270
1983,WP,8.6,139.3,1118,TS,1,5,275
1983,WP,8.6,139.0,1108,TS,1,5,275
1983,WP,8.6,138.8,1100,TS,1,5,275
1983,WP,8.6,138.5,1090,TS,1,4,275
1983,WP,8.6,138.3,1084,TS,1,5,275
1983,WP,8.7,138.0,1086,TS,1,6,280
1983,WP,8.7,137.7,1078,TS,1,7,285
1983,WP,8.9,137.3,1092,TS,1,10,295
1983,WP,9.1,136.8,1106,MX,1,16,295
1983,WP,9.5,135.9,1043,TS,1,20,300
1983,WP,10.1,135.0,961,TS,1,20,305
1983,WP,10.7,134.2,892,TS,1,20,315
1983,WP,11.4,133.5,836,TS,1,18,315
1983,WP,12.0,133.0,793,TS,1,15,320
1983,WP,12.5,132.5,748,TS,1,12,325
1983,WP,13.0,132.3,742,TS,1,11,335
1983,WP,13.5,132.1,730,TS,1,10,340
1983,WP,13.9,131.9,719,TS,1,10,340
1983,WP,14.4,131.7,715,TS,1,11,330
1983,WP,14.9,131.3,696,TS,1,11,320
1983,WP,15.3,131.0,688,TS,1,10,315
1983,WP,15.5,130.6,663,TS,1,8,305
1983,WP,15.7,130.3,649,TS,1,7,305
1983,WP,16.0,130.0,645,TS,1,7,315
1983,WP,16.2,129.8,634,TS,1,6,315
1983,WP,16.4,129.6,624,TS,1,5,315
1983,WP,16.6,129.4,615,TS,1,5,315
1983,WP,16.8,129.2,608,TS,1,6,315
1983,WP,16.9,129.0,596,TS,1,6,315
1983,WP,17.1,128.8,592,TS,1,6,320
1983,WP,17.4,128.6,596,TS,2,6,325
1983,WP,17.6,128.5,603,TS,2,6,330
1983,WP,17.8,128.3,603,TS,2,5,325
1983,WP,18.1,128.2,616,TS,2,5,315
1983,WP,18.2,127.9,587,TS,2,6,290
1983,WP,18.3,127.6,559,TS,2,6,275
1983,WP,18.3,127.3,527,TS,2,6,270
1983,WP,18.3,127.0,496,TS,2,5,270
1983,WP,18.3,126.7,464,TS,2,4,280
1983,WP,18.3,126.6,454,TS,2,3,300
1983,WP,18.4,126.4,432,TS,2,3,300
1983,WP,18.5,126.3,422,TS,2,3,290
1983,WP,18.5,126.1,401,TS,2,3,285
1983,WP,18.6,126.0,390,TS,2,3,280
1983,WP,18.6,125.8,369,TS,2,3,275
1983,WP,18.6,125.7,359,TS,2,3,255
1983,WP,18.5,125.6,348,TS,2,3,220
1983,WP,18.3,125.5,337,TS,2,5,200
1983,WP,18.1,125.4,328,TS,2,5,195
1983,WP,17.8,125.3,310,TS,2,5,200
1983,WP,17.6,125.3,304,TS,1,5,200
1984,SI,-10.5,112.8,235,TS,1,2,145
1984,SI,-10.6,112.9,244,TS,1,2,150
1984,SI,-10.7,112.9,255,TS,1,3,155
1984,SI,-10.8,113.0,261,TS,1,3,165
1984,SI,-11.0,113.0,282,TS,1,4,175
1984,SI,-11.2,113.0,304,TS,1,4,180
1984,SI,-11.4,113.0,325,TS,1,5,0
1984,SI,-11.7,113.0,358,TS,1,5,165
1984,SI,-11.9,113.1,377,TS,1,6,165
1984,SI,-12.3,113.2,419,TS,1,7,170
1984,SI,-12.6,113.3,448,TS,1,8,165
1984,SI,-13.0,113.4,488,TS,1,8,150
1984,SI,-13.3,113.7,513,TS,1,8,135
1984,SI,-13.6,114.0,541,TS,1,9,130
1984,SI,-13.9,114.3,572,TS,1,9,130
1984,SI,-14.2,114.7,604,TS,1,9,135
1984,SI,-14.6,115.0,634,TS,2,7,140
1984,SI,-14.8,115.2,662,TS,2,6,145
1984,SI,-15.0,115.3,643,TS,2,7,140
1984,SI,-15.3,115.6,604,TS,2,8,130
1984,SI,-15.6,116.0,575,TS,2,10,120
1984,SI,-15.8,116.5,537,TS,2,11,115
1984,SI,-16.1,117.0,494,TS,2,12,115
1984,SI,-16.4,117.6,443,TS,2,14,120
1984,SI,-16.8,118.3,389,TS,4,15,130
1984,SI,-17.3,118.9,313,TS,4,16,130
1984,SI,-17.8,119.5,246,TS,4,16,135
1984,SI,-18.4,120.1,158,TS,4,16,135
1984,SI,-19.0,120.7,68,TS,4,16,135
1984,SI,-19.5,121.2,0,TS,4,17,135
1984,SI,-19.6,121.3,0,TS,4,16,140
1984,SI,-20.2,121.8,0,TS,4,15,140
1984,SI,-20.7,122.4,0,TS,4,14,135
1984,SI,-21.2,122.9,0,TS,2,21,110
1984,SI,-21.5,124.4,0,TS,2,29,100
1983,WP,8.8,142.2,1247,MX,0,2,270
1983,WP,8.8,142.1,1243,MX,0,2,275
1983,WP,8.8,142.0,1239,MX,0,2,280
1983,WP,8.8,141.9,1235,MX,0,3,285
1983,WP,8.9,141.7,1238,MX,0,4,290
1983,WP,9.0,141.5,1242,MX,0,6,295
1983,WP,9.1,141.1,1241,MX,0,8,295
1983,WP,9.3,140.7,1250,MX,0,10,295
1983,WP,9.6,140.2,1259,MX,0,13,295
1983,WP,9.9,139.6,1267,MX,0,15,300
1983,WP,10.3,138.9,1285,MX,0,16,300
1983,WP,10.7,138.1,1306,MX,0,17,300
1983,WP,11.2,137.4,1245,MX,0,17,305
1983,WP,11.6,136.7,1180,MX,0,16,310
1983,WP,12.2,136.2,1141,MX,0,15,320
1983,WP,12.8,135.7,1096,MX,0,12,310
1983,WP,13.0,135.3,1057,MX,0,10,305
1983,WP,13.4,134.9,1025,MX,0,12,310
1983,WP,13.8,134.4,981,MX,0,14,315
1983,WP,14.3,133.9,939,MX,0,16,325
1983,WP,15.0,133.4,909,MX,0,15,320
1983,WP,15.5,132.9,880,MX,0,13,305
1983,WP,15.8,132.3,837,MX,0,11,300
1983,WP,16.1,131.9,816,MX,0,9,305
1983,WP,16.3,131.6,801,TS,2,8,330
1983,WP,16.7,131.5,819,TS,2,8,355
1983,WP,17.2,131.5,845,TS,2,9,15
1983,WP,17.6,131.7,884,TS,2,9,25
1983,WP,17.9,131.9,918,TS,2,6,45
1983,WP,18.0,132.1,942,TS,2,4,75
1983,WP,18.0,132.3,961,TS,2,4,95
1983,WP,18.0,132.6,989,TS,2,4,115
1983,WP,17.9,132.8,1003,TS,2,5,140
1983,WP,17.6,132.9,998,TS,2,7,160
1983,WP,17.2,133.0,981,TS,2,7,170
1983,WP,16.9,133.1,972,TS,2,7,170
1983,WP,16.5,133.1,949,TS,2,6,170
1983,WP,16.3,133.2,948,TS,2,5,170
1983,WP,16.0,133.2,933,TS,2,5,170
1983,WP,15.8,133.3,933,TS,2,5,170
1983,WP,15.6,133.3,924,TS,1,5,170
1983,EP,12.9,-102.9,529,TS,1,14,315
1983,EP,13.4,-103.4,501,TS,1,13,315
1983,EP,13.8,-103.9,489,TS,1,11,320
1983,EP,14.2,-104.1,454,TS,1,8,325
1983,EP,14.5,-104.3,429,TS,2,8,340
1983,EP,14.9,-104.4,390,TS,2,8,355
1983,EP,15.3,-104.4,348,TS,2,8,5
1983,EP,15.7,-104.3,303,TS,2,8,15
1983,EP,16.1,-104.2,257,TS,2,7,15
1983,EP,16.4,-104.1,221,TS,2,5,10
1983,EP,16.6,-104.1,200,TS,2,5,5
1983,EP,16.8,-104.1,179,TS,2,4,0
1983,EP,17.0,-104.1,158,TS,3,2,5
1983,EP,17.0,-104.1,158,TS,3,0,0
1983,EP,17.0,-104.1,158,TS,3,0,220
1983,EP,17.0,-104.1,158,TS,3,0,0
1983,EP,17.0,-104.1,158,TS,4,0,0
1983,EP,17.0,-104.1,158,TS,4,0,0
1983,EP,17.0,-104.1,158,TS,4,0,0
1983,EP,17.0,-104.1,158,TS,4,0,0
1983,EP,17.0,-104.1,158,TS,2,0,0
1983,EP,17.0,-104.1,158,TS,2,0,0
1983,EP,17.0,-104.1,158,TS,2,0,0
1983,EP,17.0,-104.1,158,TS,2,0,0
1983,EP,17.0,-104.1,158,TS,1,0,0
1984,SI,-9.9,65.3,1402,TS,1,5,205
1984,SI,-10.1,65.2,1378,TS,1,5,215
1984,SI,-10.3,65.0,1347,TS,1,4,250
1984,SI,-10.3,64.8,1335,TS,1,5,300
1984,SI,-10.1,64.6,1341,TS,1,4,325
1984,SI,-10.0,64.5,1345,TS,1,3,315
1984,SI,-9.9,64.4,1349,TS,1,3,295
1984,SI,-9.8,64.2,1347,TS,1,5,285
1984,SI,-9.7,63.9,1340,TS,1,7,280
1984,SI,-9.7,63.4,1315,TS,1,9,275
1984,SI,-9.7,63.0,1295,TS,1,9,270
1984,SI,-9.7,62.5,1273,TS,1,10,265
1984,SI,-9.7,62.0,1252,TS,1,9,265
1984,SI,-9.8,61.6,1226,TS,1,9,265
1984,SI,-9.8,61.1,1209,TS,1,9,265
1984,SI,-9.8,60.7,1197,TS,1,9,265
1984,SI,-9.9,60.2,1172,TS,2,9,265
1984,SI,-9.9,59.7,1123,TS,2,10,265
1984,SI,-9.9,59.3,1082,TS,2,9,265
1984,SI,-10.0,58.8,1026,TS,2,8,265
1984,SI,-10.0,58.4,985,TS,3,9,260
1984,SI,-10.1,57.9,930,TS,3,9,260
1984,SI,-10.2,57.5,885,TS,3,10,260
1984,SI,-10.3,57.0,830,TS,3,9,260
1984,SI,-10.4,56.5,775,TS,4,9,260
1984,SI,-10.5,56.1,731,TS,4,8,260
1984,SI,-10.5,55.7,691,TS,4,8,260
1984,SI,-10.6,55.2,636,TS,4,8,265
1984,SI,-10.6,54.8,597,TS,4,8,260
1984,SI,-10.7,54.4,553,TS,4,7,260
1984,SI,-10.7,54.1,524,TS,4,7,265
1984,SI,-10.8,53.7,481,TS,4,7,265
1984,SI,-10.8,53.3,444,TS,4,7,270
1984,SI,-10.8,53.0,417,TS,4,7,270
1984,SI,-10.8,52.6,382,TS,4,7,270
1984,SI,-10.8,52.3,352,TS,4,7,265
1984,SI,-10.9,51.9,314,TS,4,7,270
1984,SI,-10.8,51.5,277,TS,4,7,270
1984,SI,-10.8,51.2,251,TS,4,7,270
1984,SI,-10.9,50.8,210,TS,4,7,265
1984,SI,-10.9,50.5,187,TS,4,8,265
1984,SI,-10.9,50.0,154,TS,4,9,265
1984,SI,-11.0,49.5,125,TS,4,9,260
1984,SI,-11.1,49.1,112,TS,4,8,255
1984,SI,-11.2,48.7,114,TS,4,8,250
1984,SI,-11.4,48.3,125,TS,4,9,245
1984,SI,-11.6,47.9,140,TS,4,8,240
1984,SI,-11.7,47.6,158,TS,4,8,235
1984,SI,-12.0,47.3,172,TS,4,9,225
1984,SI,-12.4,47.0,172,TS,4,10,215
1984,SI,-12.8,46.7,164,TS,4,10,210
1984,SI,-13.2,46.5,161,TS,4,9,205
1984,SI,-13.6,46.3,173,TS,4,10,205
1984,SI,-14.1,46.1,154,TS,4,11,200
1984,SI,-14.6,45.9,116,TS,4,11,195
1984,SI,-15.2,45.8,70,TS,4,11,190
1984,SI,-15.7,45.7,22,TS,4,10,185
1984,SI,-16.1,45.7,0,TS,4,8,185
1984,SI,-16.5,45.7,0,TS,4,7,175
1984,SI,-16.8,45.7,0,TS,4,7,165
1984,SI,-17.2,45.9,0,TS,4,9,165
1984,SI,-17.6,46.0,0,TS,4,10,160
1984,SI,-18.1,46.2,0,TS,4,10,155
1984,SI,-18.5,46.4,0,TS,4,10,150
1984,SI,-18.9,46.7,0,TS,4,9,135
1984,SI,-19.2,47.1,0,TS,4,9,125
1984,SI,-19.4,47.5,0,TS,4,9,120
1984,SI,-19.7,47.9,0,TS,4,9,120
1984,SI,-19.9,48.4,0,TS,2,9,125
1984,SI,-20.2,48.7,0,TS,2,8,135
1984,SI,-20.5,49.0,43,TS,2,8,140
1984,SI,-20.8,49.3,85,TS,2,9,135
1984,SI,-21.1,49.6,125,MX,2,10,130
1984,SI,-21.4,50.0,171,TS,2,11,125
1984,SI,-21.7,50.5,229,TS,2,11,130
1984,SI,-22.1,51.0,289,TS,2,11,135
1984,SI,-22.5,51.3,328,TS,1,7,145
1984,SI,-22.7,51.5,354,TS,1,3,200
1984,SI,-22.8,51.2,328,TS,1,6,270
1984,SI,-22.7,50.8,285,TS,1,11,280
1984,SI,-22.6,50.0,205,TS,1,16,285
1984,SI,-22.3,49.1,108,TS,1,12,280
1984,SI,-22.4,48.8,84,TS,1,5,250
1984,SI,-22.5,48.5,61,TS,1,5,245
1984,SP,-14.4,147.8,277,TS,1,7,165
1984,SP,-14.7,147.9,276,TS,1,6,160
1984,SP,-15.0,148.0,281,TS,1,4,140
1984,SP,-15.1,148.2,301,TS,1,4,90
1984,SP,-15.0,148.4,323,TS,1,4,65
1984,SP,-14.9,148.6,346,TS,1,5,60
1984,SP,-14.7,148.9,382,TS,1,4,70
1984,SP,-14.7,149.0,392,TS,1,3,105
1984,SP,-14.8,149.2,412,TS,1,3,125
1984,SP,-14.9,149.3,421,TS,1,3,115
1984,SP,-15.0,149.5,441,TS,1,4,85
1984,SP,-14.9,149.7,463,TS,1,5,65
1984,SP,-14.8,150.0,459,TS,1,5,60
1984,SP,-14.6,150.2,436,TS,1,5,65
1984,SP,-14.5,150.4,425,TS,2,5,85
1984,SP,-14.6,150.7,437,TS,2,5,100
1984,SP,-14.6,150.9,440,TS,2,6,105
1984,SP,-14.7,151.3,458,TS,2,6,110
1984,SP,-14.8,151.6,477,TS,2,6,110
1984,SP,-14.9,151.8,494,TS,2,4,110
1984,SP,-15.0,152.0,511,TS,2,4,120
1984,SP,-15.1,152.2,529,TS,2,5,130
1984,SP,-15.3,152.4,557,TS,2,5,125
1984,SP,-15.4,152.6,575,TS,2,5,115
1984,SP,-15.5,152.9,598,TS,2,4,115
1984,SP,-15.6,153.0,612,TS,2,3,115
1984,SP,-15.6,153.1,617,TS,2,2,100
1984,SP,-15.6,153.3,626,TS,2,1,65
1984,SP,-15.6,153.3,626,TS,2,1,345
1984,SP,-15.5,153.2,611,TS,2,3,300
1984,SP,-15.4,153.0,592,TS,2,7,280
1984,SP,-15.3,152.5,561,TS,2,10,275
1984,SP,-15.3,151.9,540,TS,2,13,270
1984,SP,-15.3,151.2,522,TS,2,14,275
1984,SP,-15.2,150.5,503,TS,1,13,275
1984,SP,-15.1,149.9,477,TS,1,11,285
1984,SP,-15.0,149.4,430,TS,1,10,290
1984,SP,-14.8,149.0,390,TS,1,7,295
1984,SP,-14.7,148.8,371,TS,1,2,165
1984,SP,-15.0,149.0,388,,1,4,215
1984,SP,-15.0,148.5,334,,1,10,270
1984,SP,-15.0,148.0,281,,1,11,270
1983,WP,6.0,154.0,1034,DS,0,16,280
1983,WP,6.2,153.2,1029,DS,0,16,280
1983,WP,6.3,152.4,1022,DS,0,16,280
1983,WP,6.5,151.6,1033,DS,0,17,280
1983,WP,6.7,150.8,1053,DS,0,17,280
1983,WP,6.9,149.9,1046,DS,0,18,280
1983,WP,7.1,149.0,1046,DS,0,19,280
1983,WP,7.3,148.0,1055,DS,0,20,285
1983,WP,7.5,147.0,1075,DS,0,21,285
1983,WP,7.7,145.9,1100,DS,0,22,285
1983,WP,8.0,144.8,1149,DS,0,22,285
1983,WP,8.3,143.8,1206,DS,0,21,285
1983,WP,8.6,142.8,1251,TS,1,19,290
1983,WP,8.9,142.0,1249,TS,1,17,295
1983,WP,9.3,141.2,1265,TS,1,16,295
1983,WP,9.6,140.5,1271,TS,1,17,300
1983,WP,10.1,139.7,1291,TS,1,18,300
1983,WP,10.5,138.9,1307,TS,1,15,295
1983,WP,10.8,138.3,1322,TS,1,13,290
1983,WP,11.0,137.7,1273,TS,1,12,290
1983,WP,11.2,137.1,1213,TS,1,12,290
1983,WP,11.4,136.5,1154,TS,1,13,290
1983,WP,11.6,135.9,1095,TS,1,13,290
1983,WP,11.8,135.3,1037,TS,1,12,295
1983,WP,12.1,134.8,988,TS,2,11,305
1983,WP,12.5,134.4,951,TS,2,11,315
1983,WP,12.8,134.0,915,TS,2,9,320
1983,WP,13.2,133.8,904,TS,2,8,330
1983,WP,13.5,133.6,890,TS,2,7,330
1983,WP,13.8,133.5,885,TS,2,7,330
1983,WP,14.1,133.3,871,TS,2,6,340
1983,WP,14.4,133.3,879,TS,2,6,355
1983,WP,14.7,133.3,889,TS,2,6,355
1983,WP,15.0,133.2,889,TS,2,7,355
1983,WP,15.3,133.2,901,TS,2,7,10
1983,WP,15.7,133.3,928,TS,2,8,30
1983,WP,16.0,133.6,971,TS,2,10,45
1983,WP,16.4,134.1,1039,TS,2,13,60
1983,WP,16.7,134.8,1121,TS,2,16,70
1983,WP,16.9,135.7,1217,TS,2,21,75
1983,WP,17.2,136.9,1347,TS,1,26,80
1983,WP,17.4,138.4,1503,TS,1,30,80
1983,WP,17.8,140.0,1678,TS,1,35,70
1983,WP,18.5,141.9,1771,TS,1,40,75
1984,SI,-6.1,129.6,236,TS,1,4,225
1984,SI,-6.3,129.4,240,TS,1,6,235
1984,SI,-6.3,129.3,249,TS,1,8,250
1984,SI,-6.4,129.1,262,TS,1,9,265
1984,SI,-6.4,128.9,273,TS,1,8,275
1984,SI,-6.4,128.7,255,TS,1,6,265
1984,SI,-6.4,128.6,246,TS,1,5,250
1984,SI,-6.5,128.4,222,TS,1,4,235
1984,SI,-6.5,128.4,222,TS,1,4,220
1984,SI,-6.6,128.3,206,TS,1,4,220
1984,SI,-6.7,128.3,199,TS,1,3,220
1984,SI,-6.7,128.2,190,TS,1,3,215
1984,SI,-6.8,128.2,184,TS,1,3,205
1984,SI,-6.9,128.1,169,TS,1,3,205
1984,SI,-6.9,128.1,169,TS,1,4,200
1984,SI,-7.0,128.1,163,TS,1,4,195
1984,SI,-7.1,128.0,148,TS,1,5,190
1984,SI,-7.3,128.0,139,TS,1,4,0
1984,SI,-7.3,128.0,139,TS,1,4,185
1984,SI,-7.5,128.0,126,TS,1,5,0
1984,SI,-7.6,128.0,118,TS,1,6,190
1984,SI,-7.8,128.0,102,TS,1,6,190
1984,SI,-7.9,128.0,95,TS,1,6,195
1984,SI,-8.1,127.9,74,TS,1,7,200
1984,SI,-8.2,127.9,69,TS,2,7,205
1984,SI,-8.4,127.8,55,TS,2,7,205
1984,SI,-8.5,127.7,45,TS,2,7,215
1984,SI,-8.7,127.6,47,TS,2,7,220
1984,SI,-8.8,127.5,47,TS,2,7,230
1984,SI,-8.9,127.3,39,TS,2,8,245
1984,SI,-8.9,127.1,24,TS,2,11,255
1984,SI,-9.0,126.8,31,TS,2,13,260
1984,SI,-9.0,126.4,0,TS,1,14,265
1984,SI,-9.1,125.8,0,TS,1,14,255
1984,SI,-9.4,125.1,0,TS,1,14,245
1984,SI,-9.7,124.5,0,TS,1,15,240
1984,SI,-8.1,69.7,1863,TS,1,10,145
1984,SI,-8.5,70.0,1853,TS,1,9,145
1984,SI,-8.9,70.3,1845,TS,1,8,155
1984,SI,-9.2,70.3,1822,TS,1,6,175
1984,SI,-9.4,70.3,1806,TS,1,5,200
1984,SI,-9.7,70.1,1767,TS,1,6,220
1984,SI,-9.9,69.9,1736,TS,1,7,230
1984,SI,-10.1,69.6,1697,TS,1,6,240
1984,SI,-10.2,69.4,1673,TS,1,6,245
1984,SI,-10.3,69.1,1641,TS,1,6,250
1984,SI,-10.4,68.8,1610,TS,1,6,250
1984,SI,-10.5,68.5,1579,TS,1,6,255
1984,SI,-10.6,68.2,1547,TS,1,6,250
1984,SI,-10.7,67.9,1516,TS,1,6,250
1984,SI,-10.8,67.6,1485,TS,2,6,250
1984,SI,-10.9,67.3,1454,TS,2,5,250
1984,SI,-11.0,67.1,1431,TS,2,7,245
1984,SI,-11.2,66.7,1385,TS,2,9,245
1984,SI,-11.4,66.3,1339,TS,2,10,245
1984,SI,-11.6,65.8,1286,TS,2,11,250
1984,SI,-11.8,65.3,1233,TS,2,10,250
1984,SI,-11.9,64.8,1190,TS,2,10,255
1984,SI,-12.0,64.3,1148,TS,2,10,255
1984,SI,-12.2,63.8,1098,TS,2,10,255
1984,SI,-12.3,63.3,1057,TS,2,10,250
1984,SI,-12.5,62.8,1009,TS,2,10,245
1984,SI,-12.8,62.3,952,TS,2,11,245
1984,SI,-13.0,61.8,906,TS,2,12,245
1984,SI,-13.3,61.2,847,TS,2,11,245
1984,SI,-13.5,60.8,808,TS,2,10,245
1984,SI,-13.7,60.4,771,TS,2,9,245
1984,SI,-13.9,59.9,732,TS,2,9,245
1984,SI,-14.1,59.5,698,TS,2,9,245
1984,SI,-14.3,59.1,665,TS,2,10,240
1984,SI,-14.6,58.6,622,TS,4,12,240
1984,SI,-14.9,58.0,582,TS,4,13,235
1984,SI,-15.3,57.5,537,TS,4,10,230
1984,SI,-15.5,57.2,515,TS,4,7,225
1984,SI,-15.8,57.0,495,TS,4,6,215
1984,SI,-16.0,56.8,464,TS,4,7,215
1984,SI,-16.3,56.7,433,TS,4,7,205
1984,SI,-16.6,56.5,405,TS,4,7,200
1984,SI,-17.0,56.4,365,TS,4,7,190
1984,SI,-17.3,56.4,333,TS,4,7,185
1984,SI,-17.7,56.3,296,TS,4,7,185
1984,SI,-18.0,56.3,266,TS,4,6,180
1984,SI,-18.3,56.4,232,TS,2,6,175
1984,SI,-18.6,56.4,203,TS,2,6,170
1984,SI,-18.9,56.5,170,TS,2,7,170
1984,SI,-19.2,56.5,145,TS,2,7,170
1984,SI,-19.6,56.6,109,TS,2,7,160
1984,SI,-19.9,56.8,76,TS,2,7,155
1984,SI,-20.2,57.0,43,TS,2,8,155
1984,SI,-20.6,57.1,23,TS,2,8,160
1984,SI,-21.0,57.3,55,TS,2,8,165
1984,SI,-21.3,57.3,89,TS,2,8,175
1984,SI,-21.7,57.3,134,TS,2,7,190
1984,SI,-22.1,57.2,170,TS,2,8,200
1984,SI,-22.5,57.0,174,TS,2,8,200
1984,SI,-22.9,56.8,206,TS,2,9,200
1984,SI,-23.3,56.7,240,TS,2,8,195
1984,SI,-23.6,56.6,266,TS,2,8,190
1984,SI,-24.0,56.5,304,MX,2,8,195
1984,SI,-24.4,56.4,345,MX,2,8,200
1984,SI,-24.8,56.2,384,MX,2,8,205
1984,SI,-25.1,56.0,415,MX,2,8,215
1984,SI,-25.4,55.8,447,MX,2,8,215
1984,SI,-25.8,55.5,491,MX,2,9,215
1984,SI,-26.2,55.2,537,MX,2,11,220
1984,SI,-26.6,54.7,588,MX,2,11,210
1984,SI,-27.1,54.7,643,MX,2,10,180
1984,SI,-27.6,54.7,698,MX,2,9,170
1984,SI,-28.0,54.8,741,MX,2,6,165
1984,SI,-28.2,54.9,763,MX,2,3,140
1984,SI,-28.3,55.1,772,MX,2,7,105
1984,SI,-28.4,55.7,782,MX,2,10,95
1984,SI,-28.4,56.2,784,MX,2,4,60
1984,SI,-28.2,56.0,760,MX,2,6,315
1984,SI,-28.0,55.7,726,MX,1,9,310
1984,SI,-27.7,55.3,704,MX,1,9,300
1984,SI,-27.5,54.8,686,MX,1,10,290
1984,SI,-27.4,54.2,685,MX,1,10,275
1984,SI,-27.4,53.7,697,MX,1,10,255
1984,SI,-27.7,53.2,677,MX,1,11,230
1984,SI,-28.1,52.7,655,MX,1,12,220
1984,SI,-28.5,52.3,647,MX,1,12,220
1984,SI,-29.0,51.9,651,MX,1,12,235
1984,SI,-29.2,51.1,611,MX,1,14,250
1984,SI,-29.4,50.4,585,MX,1,15,255
1984,SI,-29.6,49.5,558,MX,1,12,245
1984,SI,-30.0,49.1,581,MX,1,13,180
1984,SI,-30.9,49.6,692,MX,1,23,145
1984,SI,-31.9,50.6,834,MX,1,28,130
1984,SI,-32.7,52.0,977,MX,1,29,120
1984,SI,-33.4,53.6,1125,MX,1,32,115
1984,SI,-34.0,55.5,1287,MX,1,34,110
1984,SI,-34.4,57.5,1448,MX,1,25,110
1984,SI,-34.7,58.4,1509,DS,1,21,105
1984,SI,-13.1,82.5,2139,TS,1,6,245
1984,SI,-13.2,82.2,2147,TS,1,5,245
1984,SI,-13.3,82.0,2156,TS,1,4,240
1984,SI,-13.4,81.8,2166,TS,1,3,240
1984,SI,-13.5,81.7,2176,TS,1,3,250
1984,SI,-13.5,81.5,2175,TS,1,3,260
1984,SI,-13.6,81.4,2186,TS,1,3,260
1984,SI,-13.6,81.3,2186,TS,1,2,235
1984,SI,-13.7,81.2,2196,TS,2,4,205
1984,SI,-14.0,81.1,2230,TS,2,6,195
1984,SI,-14.3,81.0,2263,TS,2,7,180
1984,SI,-14.7,81.1,2308,TS,2,8,160
1984,SI,-15.1,81.3,2353,TS,2,11,145
1984,SI,-15.6,81.8,2412,TS,2,14,135
1984,SI,-16.1,82.4,2423,TS,2,15,130
1984,SI,-16.5,83.0,2404,TS,2,14,125
1984,SI,-16.8,83.5,2388,TS,2,8,125
1984,SI,-16.9,83.6,2388,TS,2,1,105
1984,SI,-16.9,83.6,2388,TS,2,2,335
1984,SI,-16.8,83.6,2380,TS,2,2,345
1984,SI,-16.7,83.6,2372,TS,2,5,95
1984,SI,-16.8,84.1,2342,TS,2,11,105
1984,SI,-17.0,84.7,2313,TS,2,13,110
1984,SI,-17.2,85.4,2279,TS,2,12,110
1984,SI,-17.4,85.9,2261,TS,2,8,115
1984,SI,-17.6,86.1,2264,TS,2,4,135
1984,SI,-17.7,86.2,2266,TS,2,2,165
1984,SI,-17.8,86.2,2275,TS,2,1,170
1984,SI,-17.8,86.2,2275,TS,1,2,90
1984,SI,-17.8,86.4,2262,TS,1,5,75
1984,SI,-17.7,86.7,2233,TS,1,6,70
1984,SI,-17.5,87.0,2196,TS,1,5,60
1984,SI,-17.4,87.2,2174,TS,1,4,35
1984,SI,-17.3,87.2,2165,TS,1,3,350
1984,SI,-17.1,87.2,2148,TS,1,2,330
1984,SI,-17.1,87.1,2154,TS,1,2,315
1984,SI,-17.0,87.0,2152,TS,1,3,305
1984,SI,-16.9,86.9,2150,TS,1,3,305
1984,SI,-16.8,86.7,2155,TS,1,3,305
1984,SI,-16.7,86.6,2153,TS,1,2,300
1984,SI,-16.7,86.5,2160,TS,1,2,290
1984,SI,-16.7,86.4,2167,TS,1,2,280
1984,SI,-16.7,86.3,2174,TS,1,1,290
1984,SI,-16.6,86.3,2165,TS,1,1,305
1984,SI,-16.6,86.2,2172,TS,1,1,285
1984,SI,-16.6,86.1,2179,TS,1,2,275
1984,SI,-16.6,86.0,2186,TS,1,3,280
1984,SI,-16.5,85.8,2192,TS,1,3,285
1984,SI,-16.5,85.7,2199,TS,1,3,290
1984,SP,-14.5,172.6,552,MX,0,13,240
1984,SP,-14.8,172.0,480,MX,0,11,245
1984,SP,-15.0,171.5,422,MX,0,10,245
1984,SP,-15.2,171.0,364,MX,0,9,245
1984,SP,-15.3,170.7,329,MX,0,7,240
1984,SP,-15.5,170.4,292,MX,0,7,235
1984,SP,-15.8,170.1,252,MX,0,7,215
1984,SP,-16.1,169.9,225,MX,0,8,195
1984,SP,-16.6,169.9,223,TS,1,10,180
1984,SP,-17.1,169.9,230,TS,1,11,170
1984,SP,-17.7,170.0,264,TS,1,12,165
1984,SP,-18.2,170.2,311,TS,1,12,160
1984,SP,-18.8,170.5,377,TS,2,12,155
1984,SP,-19.3,170.8,438,TS,2,12,150
1984,SP,-19.8,171.1,499,TS,2,11,145
1984,SP,-20.2,171.5,517,TS,2,10,140
1984,SP,-20.5,171.8,532,TS,2,8,130
1984,SP,-20.8,172.1,550,TS,2,7,125
1984,SP,-20.9,172.4,576,TS,2,6,125
1984,SP,-21.1,172.7,585,TS,2,5,125
